Bulk Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
110 500.00 994.37 28.145349 59.3654 0.641471 13.704 0.573184 0 6.70098 0.379635 1.56164 0 0 6.01243 4.65404 3.18781 0.673532 2.5459 0
112 500.00 994.84 28.487835 59.2006 0.639621 13.7058 0.574332 0 6.84844 0.376732 1.5515 0 0 6.05144 4.65562 3.18015 0.671873 2.54386 0
110 500.00 996.01 28.196055 59.4553 0.653807 13.8007 0.596219 0 6.47854 0.384358 1.64683 0 0 6.00215 4.62204 3.15348 0.66587 2.54072 0
111 500.00 989.38 27.286506 59.8078 0.626855 13.5157 0.527723 0 6.55548 0.381239 1.44429 0 0 5.89136 4.70795 3.28345 0.694731 2.5634 0
113 500.00 989.84 27.609529 59.6468 0.624516 13.5174 0.528606 0 6.69888 0.378217 1.4329 0 0 5.92969 4.71144 3.27662 0.693246 2.56169 0
111 500.00 990.99 27.334185 59.8979 0.639861 13.6116 0.5488 0 6.34296 0.386522 1.52691 0 0 5.87751 4.67482 3.24827 0.686865 2.55791 0
112 500.00 984.39 26.475251 60.2429 0.612636 13.3266 0.486106 0 6.4039 0.382286 1.3347 0 0 5.77725 4.7579 3.37913 0.716019 2.58056 0
114 500.00 984.85 26.780434 60.0855 0.609861 13.3282 0.486787 0 6.54302 0.379136 1.32225 0 0 5.81497 4.76326 3.37315 0.714709 2.57917 0
112 500.00 985.98 26.519734 60.3333 0.626181 13.4216 0.505324 0 6.20128 0.388124 1.41467 0 0 5.76005 4.72355 3.34316 0.70796 2.57477 0
113 500.00 979.40 25.708618 60.6701 0.59887 13.1375 0.44802 0 6.2471 0.382808 1.23249 0 0 5.66967 4.80399 3.47474 0.737371 2.59737 0
115 500.00 979.85 25.997454 60.5162 0.595709 13.1389 0.448548 0 6.38179 0.379524 1.21916 0 0 5.70684 4.81119 3.46959 0.736234 2.59628 0
113 500.00 980.96 25.749668 60.7612 0.612837 13.2312 0.465488 0 6.05423 0.389192 1.30974 0 0 5.64933 4.76835 3.43803 0.729132 2.59129 0
114 500.00 974.41 24.983973 61.0891 0.585595 12.9489 0.413164 0 6.08597 0.382842 1.13727 0 0 5.56821 4.84633 3.57014 0.758758 2.61381 0
116 500.00 974.85 25.257837 60.9386 0.582095 12.9501 0.413579 0 6.21612 0.37942 1.12325 0 0 5.60487 4.85535 3.56581 0.757793 2.61302 0
114 500.00 975.94 25.021320 61.1811 0.599884 13.041 0.429002 0 5.90261 0.389755 1.21177 0 0 5.54494 4.80934 3.53277 0.750356 2.60747 0
115 500.00 969.42 24.298933 61.4993 0.572835 12.7614 0.381256 0 5.92145 0.382428 1.04866 0 0 5.47247 4.88505 3.66518 0.780149 2.62989 0
117 500.00 969.86 24.559093 61.3521 0.569039 12.7624 0.381588 0 6.04701 0.378865 1.03412 0 0 5.50867 4.89584 3.66166 0.779353 2.62939 0
115 500.00 970.92 24.332305 61.5925 0.587359 12.8518 0.395585 0 5.74724 0.389848 1.12038 0 0 5.44647 4.84666 3.62724 0.771604 2.62329 0
116 500.00 964.43 23.651310 61.9003 0.560603 12.5756 0.352031 0 5.75443 0.38161 0.966301 0 0 5.38208 4.92028 3.7597 0.801511 2.64559 0
118 500.00 964.86 23.898932 61.7562 0.556548 12.5764 0.352302 0 5.8754 0.377907 0.951365 0 0 5.41787 4.93281 3.75699 0.800881 2.64537 0
116 500.00 965.91 23.680455 61.9952 0.575288 12.664 0.364973 0 5.58896 0.389513 1.03524 0 0 5.35354 4.88043 3.72128 0.792844 2.63875 0
117 500.00 960.89 23.063763 62.3886 0.563685 12.4782 0.33692 0 5.42861 0.388788 0.95598 0 0 5.26579 4.91081 3.81476 0.814044 2.65386 0
117 500.00 959.44 23.039061 62.2918 0.548899 12.3919 0.325245 0 5.5858 0.380432 0.889804 0 0 5.29669 4.95216 3.85357 0.822811 2.66092 0
119 500.00 959.86 23.275217 62.1506 0.544621 12.3925 0.325472 0 5.70222 0.37659 0.874606 0 0 5.3321 4.96637 3.85163 0.822343 2.66097 0
118 500.00 954.45 22.459895 62.6738 0.537701 12.2107 0.300646 0 5.41616 0.37893 0.818722 0 0 5.21596 4.98085 3.94667 0.844028 2.67585 0
120 500.00 954.86 22.684538 62.5362 0.533181 12.211 0.300766 0 5.52741 0.374932 0.80315 0 0 5.25098 4.99681 3.94566 0.843756 2.6761 0
118 500.00 955.87 22.480354 62.7725 0.552555 12.2947 0.311196 0 5.26699 0.387717 0.882251 0 0 5.18289 4.93793 3.90752 0.83517 2.6686 0
119 500.00 949.46 21.894450 63.0856 0.526999 12.0384 0.277753 0 5.24499 0.377217 0.751844 0 0 5.11199 5.00975 4.04206 0.842878 2.69044 0
121 500.00 949.87 22.106868 62.9575 0.522363 12.0399 0.277881 0 5.35249 0.373125 0.736315 0 0 5.1411 5.02788 4.04223 0.838169 2.69103 0
119 500.00 950.86 21.926387 63.1485 0.541796 12.1139 0.287432 0 5.10343 0.386294 0.813226 0 0 5.10441 4.96214 3.99976 0.856235 2.68284 0
120 500.00 944.48 21.357233 63.4972 0.516893 11.8712 0.25679 0 5.07577 0.375321 0.690104 0 0 5.0039 5.03643 4.13699 0.834685 2.7048 0
122 500.00 944.87 21.560662 63.3716 0.512109 11.8724 0.2569 0 5.17907 0.3711 0.674616 0 0 5.03251 5.05614 4.1379 0.829939 2.70563 0
120 500.00 945.84 21.383410 63.5636 0.53168 11.9443 0.265503 0 4.94075 0.384772 0.748755 0 0 4.99402 4.98725 4.09459 0.847754 2.69702 0
121 500.00 939.49 20.850418 63.8967 0.50726 11.7069 0.237523 0 4.90809 0.373211 0.632985 0 0 4.90077 5.06012 4.23059 0.827106 2.71877 0
123 500.00 939.87 21.045649 63.7735 0.502349 11.708 0.23762 0 5.00731 0.368866 0.61761 0 0 4.92894 5.08139 4.23222 0.822326 2.71983 0
121 500.00 940.82 20.870925 63.9668 0.522011 11.7777 0.245365 0 4.77914 0.383007 0.688992 0 0 4.88873 5.00936 4.18818 0.839918 2.71082 0
122 500.00 934.50 20.372127 64.2842 0.498076 11.5458 0.21979 0 4.74246 0.370925 0.58014 0 0 4.80235 5.08102 4.32275 0.820093 2.73236 0
124 500.00 934.87 20.559873 64.1632 0.493056 11.5468 0.219877 0 4.83773 0.36646 0.564939 0 0 4.83009 5.10378 4.32507 0.81528 2.73365 0
122 500.00 935.80 20.387086 64.3582 0.512772 11.6142 0.226851 0 4.61915 0.381035 0.633593 0 0 4.78827 5.02863 4.28042 0.832676 2.72424 0
123 500.00 929.51 19.920594 64.6597 0.489316 11.3882 0.20345 0 4.57932 0.368495 0.531248 0 0 4.70837 5.09928 4.41338 0.813605 2.74558 0
125 500.00 929.88 20.101499 64.5408 0.484204 11.3891 0.203529 0 4.67078 0.363916 0.516273 0 0 4.73572 5.1235 4.41635 0.808758 2.74709 0
123 500.00 930.79 19.930153 64.7378 0.50394 11.454 0.209809 0 4.46124 0.378892 0.582239 0 0 4.69238 5.04524 4.37119 0.825983 2.7373 0
124 500.00 924.52 19.494157 65.0233 0.480954 11.2342 0.188372 0 4.41905 0.365953 0.486008 0 0 4.6186 5.11508 4.50238 0.807602 2.75845 0
126 500.00 924.88 19.668805 64.9062 0.475764 11.235 0.188444 0 4.50683 0.361265 0.471303 0 0 4.6456 5.14071 4.50598 0.802723 2.76017 0
124 500.00 925.77 19.498487 65.1055 0.495493 11.2975 0.194103 0 4.30582 0.376611 0.53463 0 0 4.6008 5.05936 4.4604 0.819801 2.75001 0
125 500.00 919.53 19.091257 65.3751 0.472966 11.0839 0.174442 0 4.26193 0.363325 0.444144 0 0 4.53283 5.12858 4.58967 0.802053 2.77099 0
127 500.00 919.88 19.260175 65.2597 0.467712 11.0846 0.174507 0 4.34618 0.358534 0.429746 0 0 4.55949 5.15558 4.59386 0.797141 2.77291 0
125 500.00 920.75 19.090545 65.4615 0.487411 11.1446 0.179609 0 4.15322 0.37422 0.490486 0 0 4.51333 5.07115 4.54796 0.814094 2.76238 0
126 500.00 914.54 18.710430 65.7153 0.465328 10.9375 0.161556 0 4.10821 0.360637 0.4054 0 0 4.45086 5.13994 4.67517 0.796929 2.7832 0
128 500.00 914.88 18.874093 65.6014 0.460022 10.9381 0.161614 0 4.18907 0.355748 0.391341 0 0 4.47721 5.16827 4.67994 0.791984 2.78532 0
126 500.00 915.74 18.704874 65.8059 0.47967 10.9956 0.166219 0 4.00372 0.371746 0.449549 0 0 4.42975 5.08079 4.63379 0.808831 2.77443 0
127 500.00 909.55 18.350302 66.0439 0.458018 10.7949 0.149622 0 3.9581 0.357909 0.369541 0 0 4.3725 5.14931 4.75883 0.792206 2.7951 0
129 500.00 909.89 18.509140 65.9314 0.45267 10.7955 0.149672 0 4.03569 0.352928 0.355848 0 0 4.39856 5.17893 4.76414 0.787226 2.79742 0
127 500.00 910.72 18.340108 66.1389 0.47225 10.8504 0.153833 0 3.85754 0.369213 0.41158 0 0 4.34988 5.08842 4.71782 0.803988 2.78617 0
128 500.00 904.56 18.009584 66.3613 0.451015 10.6563 0.138555 0 3.81172 0.355161 0.336351 0 0 4.2976 5.15685 4.8406 0.787863 2.80671 0
130 500.00 904.89 18.163986 66.25 0.445634 10.6569 0.138597 0 3.88618 0.350093 0.323046 0 0 4.32338 5.18771 4.84642 0.782848 2.80921 0
128 500.00 905.70 17.994962 66.4606 0.465132 10.7092 0.142363 0 3.71486 0.366641 0.376361 0 0 4.27355 5.0942 4.79999 0.79954 2.79762 0
129 500.00 899.57 17.687071 66.6676 0.4443 10.5216 0.128281 0 3.66918 0.352411 0.305635 0 0 4.22597 5.16269 4.92042 0.783882 2.81803 0
131 500.00 899.89 17.837390 66.5574 0.438895 10.5222 0.128314 0 3.74063 0.347261 0.292735 0 0 4.2515 5.19477 4.92673 0.778832 2.82072 0
129 500.00 900.68 17.668234 66.7712 0.458296 10.5719 0.131729 0 3.57579 0.364049 0.343689 0 0 4.2006 5.09827 4.88026 0.795469 2.80878 0
130 500.00 894.58 17.381634 66.963 0.437853 10.3909 0.118733 0 3.53055 0.349673 0.277209 0 0 4.15749 5.16697 4.99826 0.780248 2.8291 0
132 500.00 894.90 17.528188 66.8538 0.432432 10.3915 0.118756 0 3.5991 0.344446 0.264731 0 0 4.18276 5.20023 5.00504 0.775162 2.83196 0
130 500.00 895.67 17.355281 67.068 0.446274 10.4381 0.128396 0 3.44603 0.36075 0.3118 0 0 4.12896 5.10096 4.95949 0.79124 2.82003 0
131 500.00 889.59 17.088294 67.2447 0.425177 10.2639 0.117142 0 3.40201 0.346158 0.249254 0 0 4.08968 5.17013 5.07516 0.776401 2.8403 0
133 500.00 889.90 17.234276 67.1363 0.42666 10.2645 0.112627 0 3.46395 0.341339 0.238229 0 0 4.116 5.20421 5.08159 0.771598 2.84302 0
131 500.00 890.65 17.057119 67.3576 0.428217 10.3089 0.12672 0 3.32063 0.357318 0.281976 0 0 4.06027 5.1026 5.03721 0.787321 2.83125 0
134 500.00 884.90 16.951777 67.412 0.409297 10.1422 0.111562 0 3.33638 0.337778 0.21277 0 0 4.05081 5.20756 5.15721 0.768089 2.85432 0
132 500.00 884.60 16.809230 67.5195 0.408091 10.1415 0.115995 0 3.27705 0.342657 0.223414 0 0 4.02483 5.17233 5.15034 0.772926 2.85142 0
132 500.00 885.63 16.774515 67.6371 0.410944 10.1839 0.125108 0 3.19819 0.353905 0.254407 0 0 3.99458 5.103 5.11291 0.783776 2.84223 0
135 500.00 879.90 16.683701 67.6786 0.39242 10.0241 0.110301 0 3.21153 0.334281 0.189361 0 0 3.98839 5.20982 5.23084 0.764946 2.86542 0
133 500.00 879.61 16.544508 67.7846 0.39171 10.0231 0.114858 0 3.15521 0.33921 0.199617 0 0 3.96273 5.1734 5.22347 0.769808 2.86231 0
133 500.00 880.62 16.506494 67.9067 0.394409 10.0629 0.123546 0 3.07879 0.350527 0.228938 0 0 3.93175 5.10226 5.18657 0.780594 2.85297 0
136 500.00 874.91 16.429142 67.9362 0.376024 9.91011 0.108834 0 3.08949 0.330862 0.167861 0 0 3.92858 5.21107 5.30245 0.762162 2.87632 0
134 500.00 874.63 16.293072 68.0408 0.37578 9.90884 0.113525 0 3.03608 0.335834 0.177715 0 0 3.90326 5.17351 5.29461 0.76705 2.87301 0
134 500.00 875.60 16.252144 68.1667 0.37857 9.94596 0.122023 0 2.96249 0.347202 0.205426 0 0 3.87162 5.10051 5.25819 0.777769 2.86349 0
135 500.00 869.64 16.054088 68.2883 0.360296 9.79856 0.111988 0 2.91975 0.332543 0.157582 0 0 3.84628 5.17274 5.36374 0.764645 2.88352 0
137 500.00 869.91 16.187245 68.1851 0.360102 9.80014 0.107152 0 2.97034 0.327536 0.148145 0 0 3.87124 5.21143 5.37204 0.759734 2.88703 0
135 500.00 870.58 16.010603 68.4173 0.36339 9.83298 0.120529 0 2.84933 0.343943 0.183738 0 0 3.81407 5.09783 5.32775 0.775296 2.8738 0
136 500.00 864.65 15.826773 68.5274 0.34525 9.69219 0.110237 0 2.80624 0.329351 0.139103 0 0 3.79166 5.17119 5.43088 0.762593 2.89387 0
138 500.00 864.91 15.957203 68.4254 0.344646 9.69411 0.105245 0 2.8541 0.324315 0.130096 0 0 3.81622 5.21098 5.43962 0.75766 2.89756 0
136 500.00 865.56 15.781063 68.6587 0.348833 9.72388 0.11906 0 2.73933 0.340765 0.163754 0 0 3.75897 5.09432 5.39525 0.773172 2.88392 0
139 500.00 859.91 15.738731 68.6561 0.330414 9.59144 0.103164 0 2.74184 0.321243 0.113754 0 0 3.76366 5.20957 5.50502 0.755902 2.90789 0
137 500.00 859.66 15.610382 68.7583 0.330634 9.58963 0.108264 0 2.6956 0.326269 0.122173 0 0 3.73927 5.16893 5.49603 0.760894 2.90405 0
137 500.00 860.55 15.562655 68.8917 0.334718 9.61862 0.11744 0 2.63217 0.337681 0.145357 0 0 3.70621 5.09011 5.46074 0.771404 2.89386 0
140 500.00 854.92 15.530931 68.8778 0.317051 9.49221 0.100909 0 2.63318 0.318311 0.0989455 0 0 3.71341 5.20738 5.56829 0.75447 2.91802 0
138 500.00 854.67 15.404207 68.9811 0.31644 9.49077 0.10606 0 2.58782 0.323309 0.106694 0 0 3.68898 5.16605 5.55919 0.75955 2.91407 0
138 500.00 855.53 15.354636 69.1165 0.32099 9.51712 0.115613 0 2.52776 0.334704 0.128445 0 0 3.65569 5.08528 5.52424 0.769992 2.90366 0
141 500.00 849.92 15.332935 69.0913 0.304222 9.39649 0.0984667 0 2.5277 0.315514 0.0855108 0 0 3.6653 5.20455 5.62952 0.75338 2.92801 0
139 500.00 849.68 15.208121 69.1945 0.303509 9.39496 0.1037 0 2.4841 0.320514 0.0927434 0 0 3.64106 5.16234 5.62016 0.758513 2.92391 0
142 500.00 844.92 15.144086 69.2969 0.291901 9.30415 0.095842 0 2.42537 0.312858 0.0733612 0 0 3.61925 5.20115 5.68871 0.752634 2.93786 0
139 500.00 850.51 15.156332 69.3334 0.307642 9.41927 0.113569 0 2.42611 0.331846 0.112925 0 0 3.6073 5.07991 5.58574 0.768942 2.91332 0
140 500.00 844.69 15.021159 69.3997 0.291256 9.3024 0.101165 0 2.38369 0.317866 0.0801145 0 0 3.59526 5.15805 5.67906 0.757811 2.93359 0
143 500.00 839.93 14.963746 69.4948 0.280065 9.21505 0.0930404 0 2.32616 0.31035 0.0624141 0 0 3.57519 5.19725 5.74587 0.752236 2.94757 0
140 500.00 845.50 14.967095 69.5427 0.294667 9.32494 0.111302 0 2.3272 0.329116 0.0987143 0 0 3.56093 5.07408 5.64526 0.768257 2.92284 0
141 500.00 839.70 14.842590 69.5973 0.279483 9.21306 0.0984481 0 2.28633 0.315363 0.0686895 0 0 3.55145 5.15327 5.73595 0.757459 2.94315 0
144 500.00 834.93 14.791284 69.6853 0.268692 9.12903 0.090069 0 2.23002 0.307997 0.0525926 0 0 3.53307 5.19291 5.80101 0.752193 2.95717 0
141 500.00 840.48 14.786294 69.7446 0.282055 9.23399 0.108801 0 2.23101 0.326527 0.0857331 0 0 3.51649 5.06783 5.7028 0.767944 2.93224 0
142 500.00 834.71 14.671796 69.7876 0.268169 9.12679 0.0955543 0 2.19198 0.313015 0.0583924 0 0 3.50959 5.14806 5.79082 0.757462 2.95259 0
145 500.00 829.93 14.626059 69.8686 0.257761 9.0459 0.0869358 0 2.13691 0.305809 0.0438247 0 0 3.49285 5.18816 5.85411 0.752512 2.96667 0
143 500.00 829.72 14.508147 69.9707 0.257293 9.0434 0.0924909 0 2.1006 0.310828 0.049152 0 0 3.46962 5.14248 5.84368 0.757827 2.96193 0
142 500.00 835.46 14.613342 69.9392 0.269854 9.14624 0.106066 0 2.13759 0.32409 0.0739205 0 0 3.47394 5.06121 5.75836 0.768009 2.94154 0
146 500.00 824.93 14.467375 70.045 0.247252 8.96543 0.0836493 0 2.04678 0.303794 0.0360428 0 0 3.45451 5.18307 5.90516 0.7532 2.97608 0
143 500.00 830.45 14.448209 70.1251 0.258888 9.06091 0.103218 0 2.04822 0.321845 0.0633793 0 0 3.43372 5.05398 5.81168 0.768382 2.95068 0
144 500.00 824.73 14.350962 70.147 0.246837 8.96267 0.0892653 0 2.01213 0.308813 0.0409014 0 0 3.43154 5.13656 5.89449 0.758562 2.97118 0
147 500.00 819.94 14.132100 70.3099 0.235609 8.79927 0.0787705 0 1.97775 0.30697 0.0276589 0 0 3.44141 5.21214 5.86853 0.751389 2.99064 0
144 500.00 825.43 14.289730 70.3042 0.248347 8.97831 0.10019 0 1.9617 0.319769 0.0538675 0 0 3.39541 5.04644 5.86295 0.769131 2.95973 0
145 500.00 819.74 14.046976 70.3979 0.235482 8.81027 0.0847013 0 1.94163 0.311248 0.0321962 0 0 3.41481 5.15892 5.87094 0.757221 2.98465 0
148 500.00 814.94 13.623162 70.6835 0.223282 8.52174 0.0730038 0 1.92374 0.315023 0.0195498 0 0 3.45196 5.26938 5.75729 0.748876 3.01263 0
146 500.00 814.75 13.544789 70.7715 0.223239 8.53487 0.07909 0 1.88854 0.3193 0.0234281 0 0 3.42481 5.21317 5.76105 0.754813 3.00622 0
145 500.00 820.41 14.133249 70.4793 0.238111 8.89691 0.0969252 0 1.87828 0.318001 0.0452434 0 0 3.35928 5.03967 5.90988 0.770019 2.96834 0
149 500.00 809.94 13.170454 71.0416 0.211606 8.25985 0.0673042 0 1.8674 0.322686 0.0131544 0 0 3.46059 5.32625 5.64908 0.746847 3.03364 0
147 500.00 809.76 13.097898 71.1293 0.21164 8.27492 0.0735049 0 1.83323 0.326948 0.0163817 0 0 3.43306 5.26717 5.65412 0.752879 3.02684 0
146 500.00 815.39 13.622358 70.8588 0.225757 8.62038 0.0917252 0 1.82719 0.326217 0.034645 0 0 3.36863 5.08905 5.80056 0.767646 2.98941 0
147 500.00 810.38 13.168222 71.2222 0.21405 8.35932 0.0864594 0 1.77392 0.333989 0.0258537 0 0 3.37644 5.13837 5.6941 0.765738 3.00954 0
150 500.00 804.94 12.792115 71.3647 0.201348 8.02948 0.0621934 0 1.80773 0.328848 0.00799231 0 0 3.46779 5.37738 5.55455 0.745536 3.05249 0
148 500.00 805.36 12.758524 71.5723 0.202971 8.10987 0.0811409 0 1.71959 0.341529 0.0186515 0 0 3.383 5.18774 5.58944 0.764353 3.02938 0
148 500.00 804.78 12.708184 71.4569 0.200875 8.03362 0.067539 0 1.78957 0.335512 0.0103545 0 0 3.43481 5.31747 5.55513 0.752086 3.04611 0
149 500.00 800.34 12.388802 71.9118 0.192536 7.8738 0.0758938 0 1.65833 0.348259 0.0131195 0 0 3.38834 5.23653 5.48916 0.76358 3.04864 0
150 500.00 795.33 12.134916 72.2007 0.185751 7.7164 0.0756915 0 1.5286 0.342781 0.0119976 0 0 3.41686 5.2747 5.4224 0.761086 3.06302 0
151 500.00 790.31 11.723658 72.6064 0.173246 7.42583 0.0673992 0 1.47193 0.354806 0.00652972 0 0 3.41255 5.33866 5.29214 0.762191 3.08837 0
152 500.00 785.29 11.441334 72.9012 0.16432 7.21495 0.0615947 0 1.42829 0.363561 0.0036345 0 0 3.41036 5.38643 5.19525 0.763422 3.10702 0
153 500.00 780.27 11.179772 73.1884 0.155857 7.01209 0.0559854 0 1.38125 0.372067 0.001704 0 0 3.40752 5.43427 5.10017 0.765206 3.12549 0
154 500.00 775.26 10.936085 73.4696 0.147825 6.81679 0.0505252 0 1.33017 0.380358 0.000595603 0 0 3.40352 5.48232 5.00697 0.767593 3.14377 0
155 500.00 770.24 10.706946 73.748 0.140178 6.62857 0.0450877 0 1.27304 0.388498 0.000122625 0 0 3.39708 5.5311 4.9158 0.770695 3.16186 0
156 500.00 765.22 10.421106 73.9928 0.132715 6.43579 0.0389332 0 1.20195 0.399154 0 0 0 3.39049 5.60728 4.82577 0.773136 3.18252 0
