Solid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
65 500.00 1221.78 0.491074 40.2242 0 0 0 0 10.4685 0.223119 47.6766 0 0 0.401584 0 0 0 1.00607 0
65 500.00 1218.89 0.488676 40.1607 0 0 0 0 10.8215 0.224932 47.3891 0 0 0.406191 0 0 0 0.997619 0
67 500.00 1219.72 0.496409 40.1396 0 0 0 0 10.935 0.224504 47.2967 0 0 0.40698 0 0 0 0.997281 0
66 500.00 1216.76 0.481580 40.2011 0 0 0 0 10.6077 0.226046 47.5634 0 0 0.404907 0 0 0 0.996905 0
66 500.00 1213.90 0.479331 40.1366 0 0 0 0 10.966 0.227873 47.2715 0 0 0.409571 0 0 0 0.988367 0
68 500.00 1214.72 0.486905 40.115 0 0 0 0 11.082 0.22745 47.1771 0 0 0.410407 0 0 0 0.988032 0
67 500.00 1211.75 0.472316 40.1776 0 0 0 0 10.7488 0.229007 47.4487 0 0 0.408225 0 0 0 0.987538 0
67 500.00 1208.91 0.470211 40.1122 0 0 0 0 11.1127 0.230848 47.1524 0 0 0.412947 0 0 0 0.978913 0
69 500.00 1209.73 0.477631 40.0901 0 0 0 0 11.2312 0.23043 47.0559 0 0 0.41383 0 0 0 0.97858 0
68 500.00 1206.73 0.463274 40.1539 0 0 0 0 10.892 0.232002 47.3325 0 0 0.411535 0 0 0 0.977963 0
68 500.00 1203.92 0.461309 40.0875 0 0 0 0 11.2615 0.233859 47.0316 0 0 0.416318 0 0 0 0.969251 0
70 500.00 1204.73 0.468579 40.0649 0 0 0 0 11.3825 0.233446 46.933 0 0 0.41725 0 0 0 0.968922 0
69 500.00 1201.71 0.454449 40.1299 0 0 0 0 11.0373 0.235033 47.2147 0 0 0.414839 0 0 0 0.968174 0
69 500.00 1198.93 0.452617 40.0624 0 0 0 0 11.4124 0.236907 46.9092 0 0 0.419683 0 0 0 0.959374 0
71 500.00 1199.73 0.459743 40.0393 0 0 0 0 11.5361 0.236499 46.8084 0 0 0.420666 0 0 0 0.959049 0
70 500.00 1196.69 0.445832 40.1056 0 0 0 0 11.1847 0.238101 47.0953 0 0 0.418133 0 0 0 0.958165 0
70 500.00 1193.94 0.444132 40.037 0 0 0 0 11.5656 0.239991 46.785 0 0 0.423043 0 0 0 0.949277 0
72 500.00 1194.73 0.451116 40.0135 0 0 0 0 11.6919 0.239589 46.682 0 0 0.424076 0 0 0 0.948957 0
71 500.00 1191.68 0.437421 40.081 0 0 0 0 11.3343 0.241206 46.9742 0 0 0.42142 0 0 0 0.94793 0
71 500.00 1188.95 0.435846 40.0113 0 0 0 0 11.7211 0.243113 46.6591 0 0 0.426396 0 0 0 0.938955 0
73 500.00 1189.74 0.442693 39.9872 0 0 0 0 11.8501 0.242717 46.5539 0 0 0.427482 0 0 0 0.938641 0
72 500.00 1186.66 0.429208 40.056 0 0 0 0 11.4861 0.244349 46.8514 0 0 0.424697 0 0 0 0.937463 0
72 500.00 1183.96 0.427756 39.9853 0 0 0 0 11.8789 0.246274 46.5314 0 0 0.429744 0 0 0 0.928401 0
74 500.00 1184.74 0.434470 39.9606 0 0 0 0 12.0107 0.245884 46.4239 0 0 0.430884 0 0 0 0.928093 0
73 500.00 1181.64 0.421188 40.0307 0 0 0 0 11.6401 0.247532 46.7269 0 0 0.427967 0 0 0 0.926758 0
