Liquid Composition:
index Pressure Temperature mass SiO2 TiO2 Al2O3 Fe2O3 Cr2O3 FeO MnO MgO NiO CoO CaO Na2O K2O P2O5 H2O CO2 
55 500.00 1258.70 97.153676 47.9979 0.67317 12.5853 2.48216 0 7.48135 0.195112 12.6122 0 0 10.9366 1.94146 0.94634 0.195122 1.95325 0
55 500.00 1259.80 98.088341 48.0025 0.673206 12.586 2.37437 0 7.57942 0.195132 12.6153 0 0 10.9372 1.94157 0.946392 0.195132 1.95373 0
55 500.00 1256.90 96.246364 47.9876 0.672996 12.5821 2.69731 0 7.28562 0.195071 12.6114 0 0 10.9337 1.94096 0.946096 0.195071 1.95211 0
56 500.00 1258.80 97.158490 47.9975 0.673136 12.5847 2.48204 0 7.48146 0.195112 12.614 0 0 10.936 1.94136 0.946293 0.195112 1.95319 0
56 500.00 1259.70 98.088372 48.0025 0.673206 12.586 2.37437 0 7.57941 0.195132 12.6153 0 0 10.9372 1.94157 0.946391 0.195132 1.95376 0
56 500.00 1256.80 96.242265 47.9879 0.673025 12.5826 2.69742 0 7.28552 0.195071 12.6098 0 0 10.9342 1.94104 0.946136 0.19508 1.95217 0
57 500.00 1258.80 97.158490 47.9975 0.673136 12.5847 2.48204 0 7.48146 0.195112 12.614 0 0 10.936 1.94136 0.946293 0.195112 1.95319 0
57 500.00 1259.60 98.077862 48.0034 0.673278 12.5874 2.37463 0 7.57917 0.195131 12.6115 0 0 10.9383 1.94177 0.946493 0.195153 1.95386 0
57 500.00 1256.90 96.246364 47.9876 0.672996 12.5821 2.69731 0 7.28562 0.195071 12.6114 0 0 10.9337 1.94096 0.946096 0.195071 1.95211 0
58 500.00 1259.70 98.088372 48.0025 0.673206 12.586 2.37437 0 7.57941 0.195132 12.6153 0 0 10.9372 1.94157 0.946391 0.195132 1.95376 0
59 500.00 1259.70 98.088372 48.0025 0.673206 12.586 2.37437 0 7.57941 0.195132 12.6153 0 0 10.9372 1.94157 0.946391 0.195132 1.95376 0
58 500.00 1256.90 96.246364 47.9876 0.672996 12.5821 2.69731 0 7.28562 0.195071 12.6114 0 0 10.9337 1.94096 0.946096 0.195071 1.95211 0
58 500.00 1253.81 96.605685 48.0414 0.676988 12.6567 2.49624 0 7.46781 0.195054 12.4104 0 0 10.9964 1.95247 0.951708 0.196228 1.9585 0
60 500.00 1254.70 97.521034 48.0473 0.677123 12.6593 2.38819 0 7.56554 0.195076 12.4088 0 0 10.9986 1.95286 0.951897 0.196267 1.95915 0
59 500.00 1251.88 95.701764 48.0309 0.676826 12.6537 2.71266 0 7.27202 0.195007 12.408 0 0 10.9938 1.95201 0.95148 0.196181 1.95739 0
59 500.00 1248.82 96.057487 48.0855 0.680852 12.729 2.51049 0 7.45337 0.19498 12.2069 0 0 11.057 1.96362 0.957139 0.197348 1.96386 0
61 500.00 1249.71 96.964045 48.0918 0.681012 12.732 2.4019 0 7.55099 0.195004 12.2044 0 0 11.0595 1.96408 0.957365 0.197395 1.96455 0
60 500.00 1246.87 95.161180 48.0745 0.680671 12.7256 2.72807 0 7.25764 0.194928 12.2045 0 0 11.0541 1.96309 0.956885 0.197296 1.96272 0
60 500.00 1243.83 95.520132 48.1294 0.684682 12.8006 2.52461 0 7.43831 0.194891 12.0057 0 0 11.117 1.97466 0.962524 0.198459 1.96922 0
62 500.00 1244.71 96.418090 48.1361 0.684868 12.8041 2.4155 0 7.5358 0.194917 12.0024 0 0 11.1199 1.9752 0.962786 0.198513 1.96995 0
61 500.00 1241.85 94.631348 48.1179 0.684482 12.7968 2.74334 0 7.24266 0.194833 12.0034 0 0 11.1138 1.97409 0.962242 0.198401 1.96806 0
61 500.00 1238.84 94.993351 48.173 0.688479 12.8716 2.53861 0 7.42262 0.194787 11.8069 0 0 11.1765 1.98561 0.967862 0.199559 1.97458 0
63 500.00 1239.71 95.882892 48.1801 0.688691 12.8755 2.42899 0 7.51998 0.194815 11.8027 0 0 11.1798 1.98623 0.96816 0.199621 1.97535 0
62 500.00 1236.83 94.112001 48.161 0.688259 12.8675 2.75848 0 7.22708 0.194724 11.8046 0 0 11.1729 1.98498 0.967552 0.199495 1.97339 0
62 500.00 1233.85 94.476883 48.2163 0.692242 12.9419 2.55249 0 7.40633 0.194669 11.6104 0 0 11.2354 1.99647 0.973152 0.20065 1.97995 0
64 500.00 1234.71 95.358187 48.2239 0.692481 12.9464 2.44235 0 7.50353 0.194699 11.6054 0 0 11.2391 1.99715 0.973487 0.200719 1.98076 0
63 500.00 1231.81 93.602880 48.2039 0.692003 12.9374 2.77348 0 7.21091 0.1946 11.6082 0 0 11.2316 1.99578 0.972815 0.20058 1.97873 0
63 500.00 1228.86 93.970476 48.2594 0.695973 13.0117 2.56625 0 7.38943 0.194537 11.4163 0 0 11.2938 2.00723 0.978397 0.201731 1.98532 0
65 500.00 1229.72 94.843716 48.2674 0.696237 13.0166 2.4556 0 7.48645 0.194568 11.4104 0 0 11.2979 2.00799 0.978768 0.201808 1.98617 0
64 500.00 1226.80 93.103733 48.2465 0.695713 13.0068 2.78835 0 7.19416 0.194463 11.4141 0 0 11.2896 2.00648 0.978031 0.201656 1.98407 0
64 500.00 1223.88 93.473883 48.3022 0.69967 13.0808 2.57988 0 7.37193 0.19439 11.2245 0 0 11.3516 2.01789 0.983595 0.202803 1.9907 0
66 500.00 1224.72 94.339227 48.3107 0.69996 13.0862 2.46873 0 7.46877 0.194423 11.2178 0 0 11.3562 2.01873 0.984002 0.202887 1.99158 0
65 500.00 1221.78 92.614317 48.2888 0.699389 13.0755 2.80309 0 7.17684 0.194311 11.2224 0 0 11.3472 2.01708 0.983199 0.202721 1.98942 0
65 500.00 1218.89 92.986867 48.3448 0.703335 13.1493 2.59339 0 7.35384 0.19423 11.035 0 0 11.409 2.02846 0.988746 0.203865 1.99608 0
67 500.00 1219.72 93.844480 48.3537 0.70365 13.1552 2.48175 0 7.45047 0.194264 11.0275 0 0 11.4139 2.02937 0.98919 0.203957 1.997 0
66 500.00 1216.76 92.134396 48.3309 0.703032 13.1436 2.81769 0 7.15894 0.194145 11.0331 0 0 11.4042 2.02759 0.98832 0.203777 1.99477 0
66 500.00 1213.90 92.509197 48.3871 0.706967 13.2172 2.60678 0 7.33517 0.194055 10.8478 0 0 11.4658 2.03893 0.993852 0.204918 2.00146 0
68 500.00 1214.72 93.359236 48.3964 0.707308 13.2236 2.49465 0 7.43157 0.194092 10.8396 0 0 11.4711 2.03992 0.994331 0.205017 2.00241 0
67 500.00 1211.75 91.663741 48.3726 0.706642 13.2111 2.83216 0 7.14049 0.193966 10.846 0 0 11.4606 2.038 0.993395 0.204824 2.00012 0
67 500.00 1208.91 92.040649 48.4292 0.710566 13.2845 2.62005 0 7.31592 0.193868 10.6629 0 0 11.522 2.04931 0.998911 0.205961 2.00684 0
69 500.00 1209.73 92.883268 48.4389 0.710932 13.2913 2.50743 0 7.41208 0.193905 10.6539 0 0 11.5278 2.05037 0.999426 0.206067 2.00784 0
68 500.00 1206.73 91.202127 48.4142 0.710218 13.278 2.84649 0 7.12148 0.193773 10.6612 0 0 11.5166 2.04831 0.998423 0.20586 2.00547 0
68 500.00 1203.92 91.581003 48.471 0.714132 13.3512 2.6332 0 7.29609 0.193667 10.4803 0 0 11.5778 2.0596 1.00392 0.206995 2.01223 0
70 500.00 1204.73 92.416353 48.4812 0.714524 13.3585 2.5201 0 7.392 0.193705 10.4705 0 0 11.5839 2.06073 1.00448 0.207108 2.01326 0
69 500.00 1201.71 90.749340 48.4554 0.713762 13.3442 2.86069 0 7.10192 0.193566 10.4788 0 0 11.572 2.05853 1.0034 0.206888 2.01083 0
69 500.00 1198.93 91.130050 48.5125 0.717666 13.4172 2.64623 0 7.2757 0.193452 10.2999 0 0 11.633 2.06979 1.00889 0.208019 2.01762 0
71 500.00 1199.73 91.958276 48.5232 0.718083 13.425 2.53265 0 7.37133 0.193491 10.2894 0 0 11.6395 2.07099 1.00948 0.20814 2.01869 0
70 500.00 1196.69 90.305171 48.4964 0.717273 13.4099 2.87476 0 7.08181 0.193347 10.2986 0 0 11.6268 2.06866 1.00834 0.207905 2.01619 0
70 500.00 1193.94 90.687584 48.5538 0.721167 13.4827 2.65914 0 7.25474 0.193225 10.1218 0 0 11.6877 2.07989 1.01381 0.209034 2.02301 0
72 500.00 1194.73 91.508827 48.5649 0.72161 13.491 2.54509 0 7.35009 0.193264 10.1106 0 0 11.6946 2.08117 1.01444 0.209162 2.02413 0
71 500.00 1191.68 89.869414 48.5372 0.720751 13.4749 2.8887 0 7.06117 0.193114 10.1207 0 0 11.6811 2.07869 1.01323 0.208913 2.02155 0
71 500.00 1188.95 90.253404 48.5948 0.724637 13.5476 2.67194 0 7.23323 0.192984 9.94598 0 0 11.7418 2.08989 1.01869 0.21004 2.02841 0
73 500.00 1189.74 91.067801 48.6064 0.725105 13.5563 2.55742 0 7.32827 0.193024 9.93403 0 0 11.7492 2.09124 1.01935 0.210175 2.02956 0
72 500.00 1186.66 89.441871 48.5776 0.724196 13.5393 2.90251 0 7.04 0.192869 9.94501 0 0 11.735 2.08862 1.01807 0.209912 2.02691 0
72 500.00 1183.96 89.827316 48.6356 0.728074 13.6118 2.68461 0 7.21117 0.192731 9.77235 0 0 11.7955 2.09981 1.02352 0.211036 2.03381 0
74 500.00 1184.74 90.634999 48.6476 0.728567 13.621 2.56963 0 7.30589 0.192771 9.7597 0 0 11.8032 2.10123 1.02422 0.211179 2.03501 0
73 500.00 1181.64 89.022349 48.6178 0.727609 13.6031 2.91619 0 7.01829 0.192611 9.77159 0 0 11.7882 2.09847 1.02287 0.210901 2.03228 0
73 500.00 1178.97 89.409129 48.6761 0.731479 13.6755 2.69717 0 7.18857 0.192465 9.60095 0 0 11.8486 2.10963 1.02831 0.212023 2.03921 0
75 500.00 1179.74 90.210229 48.6885 0.731998 13.6852 2.58173 0 7.28294 0.192505 9.5876 0 0 11.8567 2.11112 1.02904 0.212173 2.04045 0
74 500.00 1176.63 88.610659 48.6578 0.730989 13.6663 2.92974 0 6.99607 0.19234 9.60039 0 0 11.841 2.10822 1.02762 0.211881 2.03766 0
74 500.00 1173.98 88.998660 48.7163 0.734853 13.7386 2.70961 0 7.16542 0.192186 9.43174 0 0 11.9013 2.11936 1.03305 0.213001 2.04462 0
76 500.00 1174.75 89.793300 48.7292 0.735397 13.7487 2.59372 0 7.25944 0.192227 9.41771 0 0 11.9098 2.12093 1.03382 0.213158 2.0459 0
75 500.00 1171.61 88.206619 48.6975 0.734338 13.7289 2.94316 0 6.97333 0.192057 9.43141 0 0 11.8932 2.11787 1.03233 0.212851 2.04303 0
75 500.00 1168.99 88.595727 48.7563 0.738195 13.801 2.72193 0 7.14174 0.191896 9.26472 0 0 11.9534 2.129 1.03775 0.21397 2.05004 0
77 500.00 1169.75 89.384031 48.7697 0.738764 13.8117 2.60559 0 7.23538 0.191936 9.25002 0 0 11.9623 2.13064 1.03855 0.214134 2.05136 0
76 500.00 1166.59 87.810049 48.7369 0.737654 13.7909 2.95645 0 6.95007 0.191762 9.26463 0 0 11.945 2.12744 1.03699 0.213813 2.04842 0
76 500.00 1164.00 88.200156 48.7961 0.741506 13.8629 2.73414 0 7.11752 0.191593 9.09987 0 0 12.005 2.13855 1.04241 0.214929 2.05545 0
78 500.00 1164.75 88.982241 48.8099 0.7421 13.874 2.61736 0 7.21078 0.191633 9.08452 0 0 12.0143 2.14026 1.04324 0.215101 2.05682 0
77 500.00 1161.57 87.420777 48.776 0.740939 13.8523 2.96962 0 6.92631 0.191454 9.10003 0 0 11.9962 2.13691 1.04161 0.214765 2.0538 0
77 500.00 1159.01 87.811776 48.8356 0.744785 13.9242 2.74623 0 7.09278 0.191278 8.93718 0 0 12.0561 2.148 1.04702 0.21588 2.06088 0
79 500.00 1159.75 88.587758 48.8498 0.745404 13.9358 2.62901 0 7.18563 0.191318 8.92119 0 0 12.0658 2.14979 1.04789 0.216059 2.06228 0
78 500.00 1154.03 87.430420 48.8748 0.748034 13.985 2.75821 0 7.06752 0.190951 8.77664 0 0 12.1068 2.15737 1.05158 0.216821 2.06631 0
78 500.00 1156.56 87.038632 48.8149 0.744192 13.9131 2.98265 0 6.90205 0.191135 8.9376 0 0 12.0469 2.14629 1.04618 0.215708 2.05919 0
80 500.00 1154.76 88.200409 48.8895 0.748678 13.997 2.64056 0 7.15995 0.19099 8.76001 0 0 12.1168 2.15923 1.05249 0.217008 2.06775 0
79 500.00 1149.04 87.055926 48.9138 0.751252 14.0451 2.77007 0 7.04173 0.190612 8.61822 0 0 12.1569 2.16665 1.05611 0.217754 2.07174 0
79 500.00 1151.54 86.663450 48.8536 0.747413 13.9734 2.99557 0 6.87728 0.190804 8.77732 0 0 12.0971 2.15558 1.05071 0.216642 2.06459 0
81 500.00 1149.76 87.820031 48.929 0.751921 14.0576 2.652 0 7.13372 0.190651 8.60098 0 0 12.1673 2.16858 1.05705 0.217948 2.07323 0
80 500.00 1144.05 86.688136 48.9526 0.754439 14.1047 2.78183 0 7.01544 0.190261 8.46192 0 0 12.2065 2.17585 1.06059 0.218678 2.07718 0
80 500.00 1146.52 86.295070 48.892 0.750604 14.033 3.00835 0 6.85202 0.190461 8.61918 0 0 12.1469 2.16479 1.0552 0.217566 2.06999 0
82 500.00 1144.76 87.446461 48.9682 0.755133 14.1177 2.66332 0 7.10697 0.190299 8.44407 0 0 12.2173 2.17785 1.06156 0.218879 2.07871 0
81 500.00 1139.06 86.326894 48.9911 0.757596 14.1638 2.79347 0 6.98863 0.189899 8.30771 0 0 12.2557 2.18495 1.06503 0.219593 2.08262 0
81 500.00 1141.51 85.933334 48.9301 0.753764 14.0921 3.02102 0 6.82627 0.190106 8.46316 0 0 12.1961 2.1739 1.05964 0.218482 2.07539 0
83 500.00 1139.76 87.079541 49.0071 0.758315 14.1772 2.67455 0 7.07969 0.189936 8.28927 0 0 12.2669 2.18702 1.06604 0.219801 2.08419 0
82 500.00 1134.07 85.972050 49.0293 0.760723 14.2222 2.805 0 6.96131 0.189526 8.15558 0 0 12.3044 2.19397 1.06942 0.220499 2.08807 0
82 500.00 1136.49 85.578090 48.968 0.756893 14.1506 3.03356 0 6.80004 0.18974 8.30925 0 0 12.2448 2.18292 1.06404 0.219389 2.0808 0
84 500.00 1134.77 86.719117 49.0459 0.761467 14.2361 2.68566 0 7.05188 0.189562 8.13656 0 0 12.3159 2.19611 1.07047 0.220715 2.08969 0
83 500.00 1129.08 85.623455 49.0673 0.76382 14.2801 2.81642 0 6.93348 0.189141 8.00552 0 0 12.3526 2.2029 1.07378 0.221397 2.09353 0
83 500.00 1131.47 85.229188 49.0056 0.759991 14.2085 3.04598 0 6.77331 0.189363 8.15742 0 0 12.293 2.19186 1.06839 0.220287 2.08622 0
85 500.00 1129.77 86.365039 49.0843 0.764588 14.2945 2.69667 0 7.02355 0.189175 7.98593 0 0 12.3645 2.20512 1.07486 0.22162 2.09519 0
84 500.00 1124.09 82.933781 49.1116 0.771712 14.581 2.80449 0 7.01076 0.194576 7.72272 0 0 12.0976 2.26981 1.1086 0.228577 2.09853 0
84 500.00 1126.45 83.392309 49.0474 0.766381 14.4199 3.04491 0 6.81116 0.192639 7.92221 0 0 12.1497 2.23728 1.09193 0.22514 2.09135 0
86 500.00 1124.77 84.338716 49.1251 0.77126 14.5249 2.69102 0 7.07093 0.192886 7.74218 0 0 12.1989 2.25495 1.10068 0.226944 2.1003 0
85 500.00 1119.10 79.849823 49.166 0.779206 14.9383 2.78404 0 7.10969 0.201513 7.41114 0 0 11.7661 2.35168 1.15142 0.237405 2.10357 0
85 500.00 1121.44 80.204704 49.1025 0.774527 14.7829 3.02733 0 6.9104 0.199686 7.60461 0 0 11.8119 2.32026 1.13532 0.234087 2.09641 0
87 500.00 1119.78 81.175982 49.1763 0.779107 14.8849 2.66988 0 7.17297 0.199843 7.42888 0 0 11.8664 2.33704 1.14356 0.235787 2.10531 0
86 500.00 1114.11 77.017912 49.2282 0.784996 15.2848 2.76163 0 7.20101 0.208323 7.10851 0 0 11.4416 2.4324 1.19375 0.246135 2.10873 0
86 500.00 1116.42 77.284069 49.1658 0.780942 15.1349 3.00748 0 7.00197 0.206601 7.29616 0 0 11.4814 2.40205 1.17823 0.242934 2.10158 0
88 500.00 1114.78 78.272712 49.2353 0.785236 15.2342 2.64685 0 7.26731 0.206677 7.12454 0 0 11.5409 2.41801 1.18598 0.244532 2.11044 0
87 500.00 1111.40 74.600398 49.2366 0.785663 15.476 2.98556 0 7.08602 0.21338 6.99681 0 0 11.1582 2.48262 1.22061 0.251673 2.10686 0
87 500.00 1109.12 74.410420 49.2977 0.789118 15.6208 2.73742 0 7.28486 0.215001 6.8148 0 0 11.1241 2.51193 1.23559 0.25476 2.11398 0
89 500.00 1109.78 75.600328 49.3019 0.789681 15.573 2.62209 0 7.35409 0.213383 6.82911 0 0 11.2222 2.49781 1.2279 0.253176 2.11567 0
88 500.00 1104.13 72.003589 49.3741 0.791613 15.9465 2.71156 0 7.36142 0.221544 6.52992 0 0 10.8136 2.59024 1.27689 0.263276 2.11932 0
88 500.00 1106.39 71.792081 49.4865 0.779744 15.8353 2.80275 0 7.10529 0.22075 6.66219 0 0 10.8819 2.57387 1.26836 0.261518 2.12178 0
90 500.00 1104.78 73.134278 49.3754 0.792481 15.9013 2.59575 0 7.43348 0.219955 6.54253 0 0 10.9106 2.5764 1.26931 0.261713 2.12099 0
89 500.00 1099.14 69.497678 49.6096 0.783489 16.2857 2.54747 0 7.37684 0.228592 6.21659 0 0 10.5448 2.67798 1.32293 0.272769 2.13316 0
91 500.00 1099.79 70.853344 49.4556 0.793679 16.2195 2.56797 0 7.5056 0.22639 6.2647 0 0 10.6061 2.65376 1.31017 0.270138 2.12639 0
89 500.00 1101.37 69.180727 49.7629 0.770615 16.1866 2.60266 0 7.10696 0.228083 6.33467 0 0 10.6169 2.66528 1.31624 0.271389 2.13769 0
90 500.00 1094.15 65.471139 50.0344 0.790404 16.3276 2.40931 0 7.46427 0.239415 5.86732 0 0 10.2186 2.80263 1.40297 0.289544 2.15348 0
92 500.00 1094.79 67.026303 49.8301 0.798959 16.309 2.43897 0 7.59138 0.236513 5.92362 0 0 10.2858 2.77143 1.3839 0.285563 2.14483 0
90 500.00 1096.35 66.180924 50.091 0.767017 16.4173 2.43392 0 7.13568 0.236669 6.00727 0 0 10.3293 2.76803 1.37543 0.283691 2.15466 0
91 500.00 1089.16 61.299678 50.5313 0.801462 16.2493 2.28475 0 7.56525 0.251357 5.51609 0 0 9.8804 2.93832 1.49653 0.309248 2.17601 0
93 500.00 1089.79 62.697470 50.3234 0.810271 16.2318 2.31362 0 7.7003 0.248494 5.5681 0 0 9.94563 2.90803 1.47753 0.305279 2.16749 0
91 500.00 1091.34 61.859169 50.593 0.780109 16.3384 2.31418 0 7.2385 0.24893 5.65102 0 0 9.98017 2.9056 1.46961 0.303511 2.17701 0
92 500.00 1084.18 57.618675 51.0362 0.808965 16.1665 2.1557 0 7.64297 0.262878 5.17996 0 0 9.55871 3.07038 1.59016 0.329004 2.19867 0
94 500.00 1084.79 58.880549 50.8261 0.81785 16.1506 2.18305 0 7.78493 0.260061 5.22742 0 0 9.62203 3.04119 1.57135 0.325068 2.19036 0
92 500.00 1086.32 58.063307 51.1024 0.789756 16.2552 2.18902 0 7.31823 0.260759 5.31036 0 0 9.64843 3.03925 1.56372 0.323352 2.19944 0
93 500.00 1079.19 54.347971 51.5462 0.813151 16.0778 2.02506 0 7.69944 0.273964 4.85924 0 0 9.25248 3.19863 1.68383 0.348804 2.22133 0
95 500.00 1079.80 55.491544 51.3352 0.821941 16.0638 2.0504 0 7.84731 0.271198 4.90199 0 0 9.31393 3.17071 1.66529 0.344921 2.21329 0
93 500.00 1081.30 54.704329 51.6167 0.796181 16.1665 2.06145 0 7.37694 0.272145 4.98553 0 0 9.33297 3.16881 1.65772 0.343207 2.22185 0
94 500.00 1074.20 51.423704 52.0592 0.814274 15.9825 1.89516 0 7.73645 0.284598 4.55401 0 0 8.96089 3.32288 1.77747 0.368639 2.24388 0
96 500.00 1074.80 52.463696 51.8482 0.822809 15.9704 1.91818 0 7.8893 0.281886 4.59201 0 0 9.0205 3.29638 1.7593 0.364828 2.23616 0
94 500.00 1076.28 51.711906 52.1333 0.799615 16.0713 1.93386 0 7.41652 0.283077 4.67659 0 0 9.03286 3.29413 1.75156 0.363067 2.24411 0
95 500.00 1069.21 48.794247 52.5732 0.812603 15.8797 1.76782 0 7.75562 0.294766 4.26419 0 0 8.6833 3.44297 1.87107 0.388505 2.26624 0
97 500.00 1069.80 49.743123 52.363 0.820738 15.8696 1.78836 0 7.91257 0.292108 4.29746 0 0 8.74108 3.41803 1.85334 0.384781 2.25887 0
95 500.00 1071.27 49.029629 52.6504 0.800304 15.9689 1.80813 0 7.43861 0.293543 4.38339 0 0 8.74737 3.41507 1.84521 0.38293 2.26616 0
96 500.00 1064.22 46.417336 53.0864 0.808415 15.7691 1.64441 0 7.75839 0.30445 3.98949 0 0 8.41915 3.55877 1.96461 0.408399 2.28835 0
98 500.00 1064.80 47.285753 52.8778 0.816024 15.7609 1.66245 0 7.91863 0.301844 4.01814 0 0 8.47513 3.53548 1.94738 0.404777 2.28136 0
96 500.00 1066.25 46.611664 53.1664 0.798495 15.8588 1.6857 0 7.44472 0.303529 4.10559 0 0 8.47587 3.5315 1.93868 0.402794 2.28793 0
97 500.00 1059.23 44.258014 53.5977 0.801989 15.6505 1.52593 0 7.74601 0.313635 3.72953 0 0 8.16797 3.67016 2.05808 0.428324 2.31017 0
99 500.00 1059.81 45.055144 53.3913 0.808968 15.6441 1.54155 0 7.90878 0.311077 3.75372 0 0 8.22216 3.64862 2.04142 0.424817 2.30357 0
97 500.00 1061.23 44.420365 53.6801 0.794442 15.7408 1.56762 0 7.43613 0.313025 3.84278 0 0 8.2178 3.64335 2.03197 0.422664 2.3094 0
98 500.00 1054.24 42.287134 54.106 0.793604 15.5238 1.41308 0 7.71958 0.322304 3.48382 0 0 7.9293 3.77705 2.15151 0.448287 2.33167 0
100 500.00 1054.81 43.020907 53.9021 0.799869 15.519 1.42643 0 7.88416 0.319788 3.50376 0 0 7.98174 3.75733 2.13547 0.444905 2.32547 0
98 500.00 1056.22 42.424543 54.1903 0.788392 15.6148 1.45465 0 7.41398 0.322018 3.59442 0 0 7.97266 3.75053 2.12511 0.442548 2.33053 0
99 500.00 1049.25 40.480238 54.6106 0.783529 15.3891 1.30631 0 7.68003 0.330442 3.25181 0 0 7.70272 3.8794 2.24493 0.468297 2.35283 0
101 500.00 1049.81 41.157525 54.4096 0.789021 15.3858 1.31757 0 7.84576 0.32796 3.26772 0 0 7.75348 3.86154 2.22954 0.465048 2.34703 0
99 500.00 1051.20 40.598178 54.6965 0.78059 15.4811 1.3473 0 7.37924 0.330496 3.3599 0 0 7.73997 3.85301 2.21814 0.462457 2.35132 0
100 500.00 1044.26 38.816708 55.1108 0.772026 15.2468 1.20586 0 7.62816 0.338033 3.03289 0 0 7.48783 3.97717 2.33839 0.488367 2.37365 0
102 500.00 1044.82 39.443476 54.9129 0.776706 15.2447 1.21524 0 7.79441 0.335574 3.04504 0 0 7.53699 3.96122 2.32368 0.485257 2.36826 0
100 500.00 1046.18 38.919448 55.1981 0.771271 15.3397 1.24587 0 7.33273 0.338447 3.13862 0 0 7.51928 3.95077 2.31111 0.482404 2.37177 0
101 500.00 1039.27 37.279110 55.6063 0.759345 15.0972 1.11182 0 7.56464 0.345062 2.82648 0 0 7.28422 4.07037 2.43194 0.50851 2.39413 0
103 500.00 1039.82 37.860545 55.4118 0.763194 15.0961 1.11955 0 7.73081 0.342613 2.83512 0 0 7.33185 4.05633 2.41794 0.505545 2.38914 0
101 500.00 1041.16 37.369982 55.6946 0.760662 15.191 1.15052 0 7.27514 0.345858 2.92994 0 0 7.31014 4.04381 2.40408 0.502406 2.39186 0
102 500.00 1034.28 35.852677 56.0968 0.745719 14.9407 1.02415 0 7.49002 0.351513 2.63199 0 0 7.09148 4.15898 2.52564 0.528741 2.41427 0
104 500.00 1034.82 36.393295 55.9057 0.748736 14.9405 1.03045 0 7.65556 0.34906 2.63738 0 0 7.13769 4.1469 2.51238 0.525927 2.40967 0
102 500.00 1036.15 35.934269 56.1858 0.748979 15.0354 1.06126 0 7.20706 0.352715 2.73322 0 0 7.11214 4.13215 2.49713 0.522479 2.41162 0
103 500.00 1029.29 34.524888 56.582 0.73137 14.7779 0.942702 0 7.40481 0.357371 2.44882 0 0 6.90922 4.24306 2.61954 0.549076 2.43407 0
105 500.00 1029.82 35.028629 56.3946 0.73357 14.7784 0.947785 0 7.56916 0.3549 2.45124 0 0 6.9541 4.23293 2.60703 0.546416 2.42987 0
103 500.00 1031.13 34.599201 56.6716 0.736426 14.8734 0.978024 0 7.12899 0.359007 2.54786 0 0 6.92482 4.21582 2.59031 0.54264 2.43104 0
104 500.00 1024.30 33.285136 57.0619 0.716501 14.6094 0.867285 0 7.30944 0.362625 2.27645 0 0 6.737 4.32263 2.7137 0.569527 2.45355 0
106 500.00 1024.83 33.755448 56.8781 0.717911 14.6104 0.871348 0 7.4721 0.360121 2.27616 0 0 6.78066 4.31446 2.70196 0.567026 2.44973 0
104 500.00 1026.11 33.353686 57.1518 0.723194 14.7056 0.900659 0 7.04136 0.364721 2.3733 0 0 6.74777 4.29487 2.68369 0.562904 2.45014 0
105 500.00 1019.31 32.124436 57.5361 0.7013 14.4359 0.797641 0 7.20436 0.367265 2.11435 0 0 6.57441 4.39775 2.80814 0.590105 2.4727 0
107 500.00 1019.83 32.564352 57.3561 0.701958 14.4372 0.800861 0 7.36482 0.364711 2.11161 0 0 6.61695 4.39155 2.79718 0.587766 2.46925 0
105 500.00 1021.10 32.188343 57.6262 0.709464 14.5326 0.828966 0 6.94457 0.369848 2.20898 0 0 6.58056 4.36935 2.7773 0.583283 2.46892 0
106 500.00 1014.32 31.035174 58.0046 0.685935 14.2579 0.733478 0 7.09 0.371285 1.96204 0 0 6.421 4.46849 2.90288 0.610816 2.49153 0
108 500.00 1014.83 31.447380 57.8284 0.685888 14.2595 0.73601 0 7.24782 0.368666 1.9571 0 0 6.46253 4.46424 2.89273 0.608642 2.48845 0
106 500.00 1016.08 31.095239 58.0947 0.695401 14.355 0.762699 0 6.83902 0.374378 2.05441 0 0 6.42273 4.43934 2.87118 0.603787 2.48739 0
107 500.00 1009.34 30.010881 58.4672 0.670558 14.0762 0.674481 0 6.96685 0.374686 1.81909 0 0 6.27634 4.5349 2.99793 0.631664 2.51004 0
109 500.00 1009.83 30.397767 58.2947 0.669857 14.078 0.676459 0 7.1216 0.371985 1.8122 0 0 6.31695 4.53261 2.9886 0.629658 2.50731 0
107 500.00 1011.06 30.067621 58.5572 0.681157 14.1735 0.701586 0 6.72513 0.378309 1.90912 0 0 6.27386 4.50489 2.96535 0.624423 2.50554 0
108 500.00 1004.35 29.046119 58.9235 0.6553 13.8916 0.620321 0 6.83548 0.377471 1.68506 0 0 6.13999 4.59707 3.09326 0.652644 2.52823 0
110 500.00 1004.84 29.409831 58.7549 0.654 13.8935 0.62186 0 6.98677 0.374675 1.67646 0 0 6.17976 4.59672 3.08475 0.65081 2.52584 0
108 500.00 1006.04 29.099809 59.0135 0.666868 13.9887 0.645335 0 6.60334 0.381641 1.77268 0 0 6.1335 4.56611 3.05979 0.64519 2.52338 0
109 500.00 999.36 28.136276 59.3733 0.640273 13.7048 0.570665 0 6.6965 0.379654 1.55956 0 0 6.01148 4.65509 3.18882 0.673749 2.54608 0
111 500.00 999.84 28.478756 59.2084 0.638429 13.7066 0.57186 0 6.84401 0.37675 1.54947 0 0 6.0505 4.65666 3.18114 0.672087 2.54404 0
